gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20120930_TEN@HOU,4,5,38,TEN,HOU,1,10,80,(5:38) (Shotgun) M.Hasselbeck pass short left to K.Wright to TEN 40 for 20 yards (E.Mitchell). HST-S.Keo was injured during the play.,7,31,2012
20120930_TEN@HOU,4,5,25,TEN,HOU,1,10,60,(5:25) (Shotgun) M.Hasselbeck pass short middle to C.Johnson to TEN 48 for 8 yards (K.Jackson).,7,31,2012
20120930_TEN@HOU,4,4,56,TEN,HOU,2,2,52,(4:56) (Shotgun) C.Johnson up the middle to HST 46 for 6 yards (T.Dobbins).,7,31,2012
20120930_TEN@HOU,4,4,31,TEN,HOU,1,10,46,(4:31) (Shotgun) M.Hasselbeck scrambles up the middle to HST 42 for 4 yards (T.Dobbins).,7,31,2012
20120930_TEN@HOU,4,4,8,TEN,HOU,2,6,42,(4:08) (Shotgun) M.Hasselbeck pass short left intended for D.Williams INTERCEPTED by K.Jackson at HST 37. K.Jackson for 63 yards TOUCHDOWN.,7,31,2012
20120930_TEN@HOU,4,4,8,HOU,TEN,,,42,S.Graham extra point is GOOD Center-J.Weeks Holder-D.Jones.,31,7,2012
20120930_TEN@HOU,4,4,8,HOU,TEN,,,42,S.Graham kicks 66 yards from HST 35 to TEN -1. D.Reynaud to TEN 21 for 22 yards (J.Nading T.Dobbins).,38,7,2012
20120930_TEN@HOU,4,3,49,TEN,HOU,1,10,79,(3:49) (Shotgun) C.Johnson left guard to TEN 33 for 12 yards (A.Ball).,7,38,2012
20120930_TEN@HOU,4,3,26,TEN,HOU,1,10,67,(3:26) (Shotgun) C.Johnson up the middle to TEN 39 for 6 yards (B.Braman).,7,38,2012
20120930_TEN@HOU,4,3,3,TEN,HOU,2,4,61,(3:03) (Shotgun) C.Johnson right guard to TEN 40 for 1 yard (D.Manning).,7,38,2012
20120930_TEN@HOU,4,2,32,TEN,HOU,3,3,60,(2:32) (Shotgun) M.Hasselbeck pass short right to K.Wright to 50 for 10 yards (J.Joseph).,7,38,2012
20120930_TEN@HOU,4,2,9,TEN,HOU,1,10,50,(2:09) (Shotgun) J.Ringer left guard to HST 41 for 9 yards (A.Ball).,7,38,2012
20120930_TEN@HOU,4,2,0,TEN,HOU,2,1,41,(2:00) C.Johnson right guard to HST 26 for 15 yards (D.Manning).,7,38,2012
20120930_TEN@HOU,4,1,40,TEN,HOU,1,10,26,(1:40) (Shotgun) M.Hasselbeck pass short left to K.Wright to HST 21 for 5 yards (W.Mercilus).,7,38,2012
20120930_TEN@HOU,4,1,16,TEN,HOU,2,5,21,(1:16) C.Johnson right end to HST 18 for 3 yards (E.Mitchell T.Jamison).,7,38,2012
20120930_TEN@HOU,4,1,9,TEN,HOU,3,2,18,(1:09) (Shotgun) C.Johnson up the middle to HST 11 for 7 yards (D.Manning).,7,38,2012
20120930_TEN@HOU,4,1,1,TEN,HOU,1,10,11,(1:01) (Shotgun) M.Hasselbeck pass short left to K.Wright for 11 yards TOUCHDOWN.,7,38,2012
20120930_TEN@HOU,4,1,1,TEN,HOU,,,11,R.Bironas extra point is GOOD Center-B.Brinkley Holder-B.Kern.,7,38,2012
20120930_TEN@HOU,4,1,1,TEN,HOU,,,11,R.Bironas kicks 69 yards from TEN 35 to HST -4. J.Forsett Touchback.,14,38,2012
20120930_TEN@HOU,4,0,57,HOU,TEN,1,10,80,(:57) M.Schaub kneels to HST 19 for -1 yards.,38,14,2012
20120930_TEN@HOU,4,0,34,HOU,TEN,2,11,81,(:34) M.Schaub kneels to HST 18 for -1 yards.,38,14,2012
20120930_TEN@HOU,4,0,34,HOU,TEN,,,81,                      ,38,14,2012
20120930_SD@KC,1,0,0,KC,SD,,,81,R.Succop kicks 74 yards from KC 35 to SD -9. R.Goodman to SD 24 for 33 yards (J.Brown).,0,0,2012
20120930_SD@KC,1,59,56,SD,KC,1,10,76,(14:56) P.Rivers pass short right to J.Battle to SD 38 for 14 yards (J.Belcher).,0,0,2012
20120930_SD@KC,1,59,17,SD,KC,1,10,62,(14:17) J.Battle up the middle to SD 38 for no gain (R.Pitoitua).,0,0,2012
20120930_SD@KC,1,58,35,SD,KC,2,10,62,(13:35) J.Battle right guard to SD 38 for no gain (T.Hali).,0,0,2012
20120930_SD@KC,1,57,46,SD,KC,3,10,62,(12:46) (Shotgun) P.Rivers pass incomplete short right to A.Gates. PENALTY on KC-E.Berry Defensive Pass Interference 15 yards enforced at SD 38 - No Play.,0,0,2012
20120930_SD@KC,1,57,41,SD,KC,1,10,47,(12:41) P.Rivers pass short left to L.McClain to KC 49 for -2 yards (E.Berry).,0,0,2012
20120930_SD@KC,1,56,58,SD,KC,2,12,49,(11:58) P.Rivers pass incomplete deep left to R.Meachem (A.Elam).,0,0,2012
20120930_SD@KC,1,56,50,SD,KC,3,12,49,(11:50) (Shotgun) P.Rivers pass deep left to M.Floyd to KC 22 for 27 yards (A.Elam). Kansas City challenged the runner was in bounds ruling and the play was REVERSED. (Shotgun) P.Rivers pass deep left to M.Floyd to KC 28 for 21 yards (S.Routt).,0,0,2012
20120930_SD@KC,1,56,25,SD,KC,1,10,28,(11:25) (Shotgun) P.Rivers pass incomplete deep left to A.Gates [J.Houston]. PENALTY on KC-E.Berry Defensive Pass Interference 13 yards enforced at KC 28 - No Play.,0,0,2012
20120930_SD@KC,1,56,20,SD,KC,1,10,15,(11:20) J.Battle right guard to KC 3 for 12 yards (T.Hali).,0,0,2012
20120930_SD@KC,1,55,46,SD,KC,1,3,3,(10:46) J.Battle up the middle to KC 4 for -1 yards (D.Johnson).,0,0,2012
20120930_SD@KC,1,55,8,SD,KC,2,4,4,(10:08) (Shotgun) P.Rivers pass short middle to E.Royal for 4 yards TOUCHDOWN.,0,0,2012
20120930_SD@KC,1,55,8,SD,KC,,,4,N.Novak extra point is GOOD Center-M.Windt Holder-M.Scifres.,0,0,2012
20120930_SD@KC,1,55,8,SD,KC,,,4,N.Novak kicks 72 yards from SD 35 to KC -7. S.Draughn to KC 22 for 29 yards (M.Ingram).,7,0,2012
20120930_SD@KC,1,54,56,KC,SD,1,10,78,(9:56) M.Cassel pass short left to D.Bowe pushed ob at KC 29 for 7 yards (A.Cason) [A.Bigby].,0,7,2012
20120930_SD@KC,1,54,35,KC,SD,2,3,71,(9:35) M.Cassel pass short right to D.Bowe to KC 37 for 8 yards (Q.Jammer).,0,7,2012
20120930_SD@KC,1,53,53,KC,SD,1,10,63,(8:53) M.Cassel pass short left intended for D.Bowe INTERCEPTED by E.Weddle at KC 49. E.Weddle to KC 28 for 21 yards (D.McCluster).,0,7,2012
20120930_SD@KC,1,53,39,SD,KC,1,10,28,(8:39) P.Rivers pass short right to R.Mathews to KC 15 for 13 yards (B.Flowers).,7,0,2012
20120930_SD@KC,1,52,55,SD,KC,1,10,15,(7:55) R.Mathews up the middle to KC 19 for -4 yards (T.Hali).,7,0,2012
20120930_SD@KC,1,52,16,SD,KC,2,14,19,(7:16) P.Rivers pass short middle to A.Gates to KC 6 for 13 yards (E.Berry).,7,0,2012
20120930_SD@KC,1,51,38,SD,KC,3,1,6,(6:38) (Shotgun) P.Rivers pass incomplete short right to E.Royal (B.Flowers).,7,0,2012
20120930_SD@KC,1,51,29,SD,KC,4,1,6,(6:29) N.Novak 24 yard field goal is GOOD Center-M.Windt Holder-M.Scifres.,7,0,2012
20120930_SD@KC,1,51,29,SD,KC,,,6,N.Novak kicks 68 yards from SD 35 to KC -3. S.Draughn to KC 21 for 24 yards (R.Goodman).,10,0,2012
20120930_SD@KC,1,51,21,KC,SD,1,10,79,(6:21) PENALTY on KC-T.Moeaki False Start 5 yards enforced at KC 21 - No Play.,0,10,2012
20120930_SD@KC,1,51,21,KC,SD,1,15,84,(6:21) J.Charles left tackle to KC 12 for -4 yards (T.Spikes). FUMBLES (T.Spikes) RECOVERED by SD-S.Phillips at KC 5. S.Phillips to KC 5 for no gain (T.Moeaki).,0,10,2012
20120930_SD@KC,1,51,12,SD,KC,1,5,5,(6:12) J.Battle up the middle to KC 1 for 4 yards (A.Elam).,10,0,2012
20120930_SD@KC,1,50,32,SD,KC,2,1,1,(5:32) J.Battle right guard for 1 yard TOUCHDOWN.,10,0,2012
20120930_SD@KC,1,50,32,SD,KC,,,1,N.Novak extra point is GOOD Center-M.Windt Holder-M.Scifres.,10,0,2012
20120930_SD@KC,1,50,32,SD,KC,,,1,N.Novak kicks 68 yards from SD 35 to KC -3. S.Draughn to KC 20 for 23 yards (R.Goodman).,17,0,2012
20120930_SD@KC,1,50,23,KC,SD,1,10,80,(5:23) (Shotgun) J.Charles up the middle to KC 21 for 1 yard (E.Weddle; D.Butler).,0,17,2012
20120930_SD@KC,1,49,50,KC,SD,2,9,79,(4:50) M.Cassel pass short right to J.Charles to KC 27 for 6 yards (Q.Jammer).,0,17,2012
20120930_SD@KC,1,49,4,KC,SD,3,3,73,(4:04) (Shotgun) M.Cassel pass short left to D.McCluster pushed ob at KC 31 for 4 yards (A.Bigby).,0,17,2012
20120930_SD@KC,1,48,41,KC,SD,1,10,69,(3:41) (No Huddle) M.Cassel pass incomplete short right to S.Maneri [V.Martin].,0,17,2012
20120930_SD@KC,1,48,35,KC,SD,2,10,69,(3:35) M.Cassel pass incomplete short middle to J.Charles.,0,17,2012
20120930_SD@KC,1,48,30,KC,SD,3,10,69,(3:30) (Shotgun) M.Cassel pass short right to J.Baldwin to KC 34 for 3 yards (S.Phillips).,0,17,2012
20120930_SD@KC,1,47,54,KC,SD,4,7,66,(2:54) D.Colquitt punts 60 yards to SD 6 Center-T.Gafford downed by KC-J.Brown.,0,17,2012
20120930_SD@KC,1,47,44,SD,KC,1,10,94,(2:44) J.Battle right guard to SD 9 for 3 yards (J.Powe).,17,0,2012
20120930_SD@KC,1,47,8,SD,KC,2,7,91,(2:08) J.Battle right tackle to SD 11 for 2 yards (J.Belcher).,17,0,2012
20120930_SD@KC,1,46,23,SD,KC,3,5,89,(1:23) (Shotgun) P.Rivers pass short right to R.Brown ran ob at SD 32 for 21 yards (T.Daniels).,17,0,2012
20120930_SD@KC,1,45,37,SD,KC,1,10,68,(:37) P.Rivers pass short left to J.Battle pushed ob at 50 for 18 yards (J.Belcher).,17,0,2012
20120930_SD@KC,1,45,5,SD,KC,1,10,50,(:05) P.Rivers pass incomplete short left to M.Floyd. PENALTY on SD-P.Rivers Intentional Grounding 13 yards enforced at 50.,17,0,2012
20120930_SD@KC,2,45,0,SD,KC,2,23,63,(15:00) (Shotgun) R.Mathews right guard to SD 39 for 2 yards (J.Houston). Penalty on SD-T.Green Offensive Holding declined.,17,0,2012
20120930_SD@KC,2,44,36,SD,KC,3,21,61,(14:36) (Shotgun) P.Rivers pass short right to R.Brown to KC 48 for 13 yards (J.Brown).,17,0,2012
20120930_SD@KC,2,43,58,SD,KC,4,8,48,(13:58) M.Scifres punts 27 yards to KC 21 Center-M.Windt out of bounds.,17,0,2012
20120930_SD@KC,2,43,51,KC,SD,1,10,79,(13:51) J.Charles up the middle to KC 27 for 6 yards (T.Spikes).,0,17,2012
20120930_SD@KC,2,43,8,KC,SD,2,4,73,(13:08) M.Cassel pass incomplete short left to D.McCluster [C.Liuget]. San Diego challenged the incomplete pass ruling and the play was Upheld. (Timeout #2.),0,17,2012
20120930_SD@KC,2,42,59,KC,SD,3,4,73,(12:59) (Shotgun) M.Cassel pass deep right to D.Bowe to SD 36 for 37 yards (E.Weddle). PENALTY on KC-E.Winston Illegal Formation 5 yards enforced at KC 27 - No Play.,0,17,2012
20120930_SD@KC,2,42,32,KC,SD,3,9,78,(12:32) (Shotgun) M.Cassel sacked at KC 13 for -9 yards (S.Phillips). FUMBLES (S.Phillips) and recovers at KC 12. M.Cassel to KC 12 for no gain (S.Phillips).,0,17,2012
20120930_SD@KC,2,42,2,KC,SD,4,19,88,(12:02) D.Colquitt punts 49 yards to SD 39 Center-T.Gafford fair catch by E.Royal. PENALTY on SD-R.Goodman Offensive Holding 10 yards enforced at SD 39.,0,17,2012
20120930_SD@KC,2,41,56,SD,KC,1,10,71,(11:56) R.Mathews right end to SD 29 for no gain (E.Berry).,17,0,2012
20120930_SD@KC,2,41,14,SD,KC,2,10,71,(11:14) (Shotgun) P.Rivers pass short right to A.Gates to KC 38 for 33 yards (T.Daniels).,17,0,2012
20120930_SD@KC,2,40,25,SD,KC,1,10,38,(10:25) (Shotgun) P.Rivers pass short left to M.Floyd to KC 36 for 2 yards (B.Flowers).,17,0,2012
20120930_SD@KC,2,39,42,SD,KC,2,8,36,(9:42) R.Mathews left tackle to KC 33 for 3 yards (D.Johnson).,17,0,2012
20120930_SD@KC,2,38,57,SD,KC,3,5,33,(8:57) (Shotgun) P.Rivers pass short left to E.Royal to KC 29 for 4 yards (J.Arenas).,17,0,2012
20120930_SD@KC,2,38,13,SD,KC,4,1,29,(8:13) N.Novak 47 yard field goal is GOOD Center-M.Windt Holder-M.Scifres.,17,0,2012
20120930_SD@KC,2,38,13,SD,KC,,,29,N.Novak kicks 65 yards from SD 35 to end zone Touchback.,20,0,2012
20120930_SD@KC,2,38,9,KC,SD,1,10,80,(8:09) J.Charles right tackle to KC 25 for 5 yards (V.Martin). FUMBLES (V.Martin) RECOVERED by SD-C.Liuget at KC 28. C.Liuget to KC 28 for no gain (J.Charles).,0,20,2012
20120930_SD@KC,2,38,2,SD,KC,1,10,28,(8:02) P.Rivers FUMBLES (Aborted) at KC 28 ball out of bounds at KC 36.,20,0,2012
20120930_SD@KC,2,37,57,SD,KC,2,18,36,(7:57) (Shotgun) P.Rivers pass short left to A.Gates pushed ob at KC 23 for 13 yards (E.Berry).,20,0,2012
20120930_SD@KC,2,37,37,SD,KC,3,5,23,(7:37) (Shotgun) P.Rivers pass short right intended for R.Meachem INTERCEPTED by B.Flowers at KC 14. B.Flowers to KC 15 for 1 yard (R.Meachem).,20,0,2012
20120930_SD@KC,2,37,28,KC,SD,1,10,85,(7:28) M.Cassel pass short left to D.Bowe to KC 28 for 13 yards (A.Cason).,0,20,2012
20120930_SD@KC,2,36,46,KC,SD,1,10,72,(6:46) M.Cassel pass incomplete deep right to J.Baldwin.,0,20,2012
20120930_SD@KC,2,36,40,KC,SD,2,10,72,(6:40) J.Charles up the middle to KC 36 for 8 yards (E.Weddle).,0,20,2012
20120930_SD@KC,2,36,3,KC,SD,3,2,64,(6:03) (Shotgun) M.Cassel pass incomplete short right to D.Bowe. PENALTY on SD-Q.Jammer Defensive Pass Interference 12 yards enforced at KC 36 - No Play.,0,20,2012
20120930_SD@KC,2,35,58,KC,SD,1,10,52,(5:58) M.Cassel pass short left to D.Bowe to SD 37 for 15 yards (Q.Jammer).,0,20,2012
20120930_SD@KC,2,35,22,KC,SD,1,10,37,(5:22) J.Charles left end for 37 yards TOUCHDOWN. The Replay Assistant challenged the runner broke the plane ruling and the play was Upheld.,0,20,2012
20120930_SD@KC,2,35,22,KC,SD,,,37,(Kick formation) TWO-POINT CONVERSION ATTEMPT. D.Colquitt pass is incomplete. ATTEMPT FAILS. Pass intercepted in endzone.,0,20,2012
20120930_SD@KC,2,35,22,KC,SD,,,37,R.Succop kicks 67 yards from KC 35 to SD -2. R.Goodman to SD 18 for 20 yards (E.Jones).,6,20,2012
20120930_SD@KC,2,35,3,SD,KC,1,10,82,(5:03) (Shotgun) P.Rivers pass incomplete short left to M.Floyd. PENALTY on KC-S.Routt Defensive Pass Interference 12 yards enforced at SD 18 - No Play.,20,6,2012
20120930_SD@KC,2,34,59,SD,KC,1,10,70,(4:59) (Shotgun) P.Rivers sacked at SD 24 for -6 yards (R.Pitoitua).,20,6,2012
20120930_SD@KC,2,34,34,SD,KC,2,16,76,(4:34) J.Battle up the middle to SD 26 for 2 yards (J.Belcher).,20,6,2012
20120930_SD@KC,2,33,49,SD,KC,3,14,74,(3:49) (Shotgun) P.Rivers pass short left to E.Royal to SD 34 for 8 yards (J.Arenas).,20,6,2012
20120930_SD@KC,2,33,13,SD,KC,4,6,66,(3:13) M.Scifres punts 66 yards to end zone Center-M.Windt Touchback.,20,6,2012
20120930_SD@KC,2,33,4,KC,SD,1,10,80,(3:04) (Shotgun) PENALTY on KC-T.Moeaki False Start 5 yards enforced at KC 20 - No Play.,6,20,2012
20120930_SD@KC,2,33,4,KC,SD,1,15,85,(3:04) (Shotgun) M.Cassel pass incomplete short left to C.Gray.,6,20,2012
20120930_SD@KC,2,32,59,KC,SD,2,15,85,(2:59) M.Cassel pass short left intended for T.Moeaki INTERCEPTED by D.Butler at KC 21. D.Butler for 21 yards TOUCHDOWN.,6,20,2012
20120930_SD@KC,2,32,59,SD,KC,,,85,N.Novak extra point is GOOD Center-M.Windt Holder-M.Scifres.,20,6,2012
20120930_SD@KC,2,32,59,SD,KC,,,85,N.Novak kicks 73 yards from SD 35 to KC -8. C.Gray Touchback.,27,6,2012
20120930_SD@KC,2,32,51,KC,SD,1,10,80,(2:51) M.Cassel pass short right to D.Bowe ran ob at KC 32 for 12 yards. PENALTY on KC-E.Winston Offensive Holding 10 yards enforced at KC 20 - No Play. Penalty on KC-D.Bowe Illegal Touch Pass declined.,6,27,2012
20120930_SD@KC,2,32,34,KC,SD,1,20,90,(2:34) J.Charles right tackle to KC 10 for no gain (D.Butler).,6,27,2012
20120930_SD@KC,2,32,0,KC,SD,2,20,90,(2:00) (Shotgun) M.Cassel pass incomplete deep left to D.Bowe. PENALTY on SD-A.Cason Defensive Pass Interference 15 yards enforced at KC 10 - No Play.,6,27,2012
20120930_SD@KC,2,31,54,KC,SD,1,10,75,(1:54) (No Huddle Shotgun) M.Cassel pass deep left to D.Bowe to SD 49 for 26 yards (A.Bigby).,6,27,2012
20120930_SD@KC,2,31,22,KC,SD,1,10,49,(1:22) (No Huddle Shotgun) M.Cassel pass short middle to S.Draughn ran ob at SD 40 for 9 yards (M.Gilchrist).,6,27,2012
20120930_SD@KC,2,31,15,KC,SD,2,1,40,(1:15) (No Huddle Shotgun) S.Draughn up the middle to SD 37 for 3 yards (D.Butler).,6,27,2012
20120930_SD@KC,2,31,10,KC,SD,1,10,37,(1:10) (Shotgun) M.Cassel pass incomplete short left to D.McCluster [A.Bigby]. PENALTY on SD-Q.Jammer Illegal Contact 5 yards enforced at SD 37 - No Play.,6,27,2012
20120930_SD@KC,2,31,5,KC,SD,1,10,32,(1:05) (Shotgun) M.Cassel pass short left to D.Bowe to SD 22 for 10 yards (M.Ingram) [D.Williams].,6,27,2012
20120930_SD@KC,2,30,49,KC,SD,1,10,22,(:49) (Shotgun) M.Cassel pass short left intended for D.McCluster INTERCEPTED by A.Cason at SD 13. A.Cason ran ob at SD 44 for 31 yards (J.Allen). PENALTY on SD-D.Butler Personal Foul 15 yards enforced at SD 44.,6,27,2012
20120930_SD@KC,2,30,33,SD,KC,1,10,71,(:33) P.Rivers kneels to SD 28 for -1 yards.,27,6,2012
20120930_SD@KC,3,30,0,SD,KC,,,71,N.Novak kicks 74 yards from SD 35 to KC -9. C.Gray Touchback.,27,6,2012
20120930_SD@KC,3,30,0,KC,SD,1,10,80,(15:00) J.Charles right end to KC 20 for no gain (A.Franklin).,6,27,2012
20120930_SD@KC,3,29,21,KC,SD,2,10,80,(14:21) M.Cassel pass incomplete short right to N.Eachus.,6,27,2012
20120930_SD@KC,3,29,17,KC,SD,3,10,80,(14:17) (Shotgun) M.Cassel pass short right to S.Breaston to KC 32 for 12 yards (Q.Jammer).,6,27,2012
20120930_SD@KC,3,28,51,KC,SD,1,10,68,(13:51) M.Cassel pass short middle to J.Baldwin to SD 43 for 25 yards (E.Weddle).,6,27,2012
20120930_SD@KC,3,28,15,KC,SD,1,10,43,(13:15) J.Charles left end pushed ob at SD 36 for 7 yards (D.Butler).,6,27,2012
20120930_SD@KC,3,27,49,KC,SD,2,3,36,(12:49) J.Charles left end ran ob at SD 32 for 4 yards.,6,27,2012
20120930_SD@KC,3,27,23,KC,SD,1,10,32,(12:23) (Shotgun) M.Cassel sacked at SD 39 for -7 yards (sack split by D.Butler and L.English).,6,27,2012
20120930_SD@KC,3,26,47,KC,SD,2,17,39,(11:47) (Shotgun) M.Cassel pass short right to D.McCluster to SD 37 for 2 yards (M.Gilchrist).,6,27,2012
20120930_SD@KC,3,26,4,KC,SD,3,15,37,(11:04) (Shotgun) M.Cassel pass incomplete short middle to T.Moeaki. PENALTY on SD-D.Butler Illegal Contact 5 yards enforced at SD 37 - No Play.,6,27,2012
20120930_SD@KC,3,25,58,KC,SD,1,10,32,(10:58) J.Charles right end to SD 30 for 2 yards (D.Williams).,6,27,2012
20120930_SD@KC,3,25,19,KC,SD,2,8,30,(10:19) (Shotgun) M.Cassel pass short right to S.Draughn to SD 12 for 18 yards (D.Williams).,6,27,2012
20120930_SD@KC,3,24,32,KC,SD,1,10,12,(9:32) M.Cassel pass incomplete to S.Maneri (M.Ingram).,6,27,2012
20120930_SD@KC,3,24,27,KC,SD,2,10,12,(9:27) S.Draughn up the middle to SD 13 for -1 yards (M.Ingram).,6,27,2012
20120930_SD@KC,3,23,48,KC,SD,3,11,13,(8:48) (Shotgun) M.Cassel pass short left to J.Charles for 13 yards TOUCHDOWN.,6,27,2012
20120930_SD@KC,3,23,48,KC,SD,,,13,R.Succop extra point is GOOD Center-T.Gafford Holder-D.Colquitt.,6,27,2012
20120930_SD@KC,3,23,48,KC,SD,,,13,R.Succop kicks 65 yards from KC 35 to end zone Touchback.,13,27,2012
20120930_SD@KC,3,23,40,SD,KC,1,10,80,(8:40) P.Rivers scrambles right end to SD 21 for 1 yard (D.Johnson).,27,13,2012
20120930_SD@KC,3,22,53,SD,KC,2,9,79,(7:53) J.Battle up the middle to SD 21 for no gain (E.Berry).,27,13,2012
20120930_SD@KC,3,22,11,SD,KC,3,9,79,(7:11) (Shotgun) P.Rivers pass incomplete short left to E.Royal (J.Arenas).,27,13,2012
20120930_SD@KC,3,22,7,SD,KC,4,9,79,(7:07) M.Scifres punts 59 yards to KC 20 Center-M.Windt. J.Arenas to KC 35 for 15 yards (M.Spurlock).,27,13,2012
20120930_SD@KC,3,21,56,KC,SD,1,10,65,(6:56) J.Charles up the middle to KC 38 for 3 yards (C.Liuget; E.Weddle).,13,27,2012
20120930_SD@KC,3,21,23,KC,SD,2,7,62,(6:23) M.Cassel pass incomplete short right to D.Bowe.,13,27,2012
20120930_SD@KC,3,21,19,KC,SD,3,7,62,(6:19) (Shotgun) M.Cassel pass incomplete short left to D.Bowe (A.Cason).,13,27,2012
20120930_SD@KC,3,21,14,KC,SD,4,7,62,(6:14) D.Colquitt punts 54 yards to SD 8 Center-T.Gafford. E.Royal MUFFS catch recovered by SD-D.Stuckey at SD 8. D.Stuckey ran ob at SD 13 for 5 yards.,13,27,2012
20120930_SD@KC,3,21,5,SD,KC,1,10,87,(6:05) J.Battle right guard to SD 16 for 3 yards (J.Belcher).,27,13,2012
20120930_SD@KC,3,20,29,SD,KC,2,7,84,(5:29) P.Rivers sacked at SD 12 for -4 yards (R.Pitoitua).,27,13,2012
20120930_SD@KC,3,19,49,SD,KC,3,11,88,(4:49) (Shotgun) P.Rivers sacked at SD 2 for -10 yards (T.Hali).,27,13,2012
20120930_SD@KC,3,19,17,SD,KC,4,21,98,(4:17) M.Scifres punts 56 yards to KC 42 Center-M.Windt. J.Arenas to SD 30 for 28 yards (M.Windt). PENALTY on KC-T.Hartman Offensive Holding 10 yards enforced at KC 48.,27,13,2012
20120930_SD@KC,3,19,6,KC,SD,1,10,62,(4:06) M.Cassel pass short right to T.Moeaki to KC 42 for 4 yards (D.Butler).,13,27,2012
20120930_SD@KC,3,18,32,KC,SD,2,6,58,(3:32) S.Draughn up the middle to KC 45 for 3 yards (C.Thomas).,13,27,2012
20120930_SD@KC,3,17,56,KC,SD,3,3,55,(2:56) (Shotgun) M.Cassel pass incomplete short left to D.Bowe.,13,27,2012
20120930_SD@KC,3,17,50,KC,SD,4,3,55,(2:50) D.Colquitt punts 42 yards to SD 13 Center-T.Gafford downed by KC-T.Copper.,13,27,2012
20120930_SD@KC,3,17,38,SD,KC,1,10,87,(2:38) J.Battle right guard to SD 16 for 3 yards (D.Johnson).,27,13,2012
20120930_SD@KC,3,16,57,SD,KC,2,7,84,(1:57) (Shotgun) P.Rivers pass short middle to J.Battle to SD 22 for 6 yards (J.Houston).,27,13,2012
20120930_SD@KC,3,16,16,SD,KC,3,1,78,(1:16) L.McClain up the middle to SD 22 for no gain (R.Pitoitua).,27,13,2012
20120930_SD@KC,3,15,33,SD,KC,4,1,78,(:33) M.Scifres punts 61 yards to KC 17 Center-M.Windt. J.Arenas to KC 35 for 18 yards (M.Ingram).,27,13,2012
20120930_SD@KC,3,15,18,KC,SD,1,10,65,(:18) J.Charles left end to KC 45 for 10 yards (A.Bigby).,13,27,2012
20120930_SD@KC,4,15,0,KC,SD,1,10,55,(15:00) J.Charles left end to KC 46 for 1 yard (K.Reyes).,13,27,2012
20120930_SD@KC,4,14,20,KC,SD,2,9,54,(14:20) (Shotgun) M.Cassel pass short right to S.Draughn to KC 42 for -4 yards (Q.Jammer).,13,27,2012
20120930_SD@KC,4,13,36,KC,SD,3,13,58,(13:36) (Shotgun) S.Draughn up the middle to 50 for 8 yards (Q.Jammer). FUMBLES (Q.Jammer) RECOVERED by SD-A.Bigby at KC 49. A.Bigby to KC 49 for no gain (S.Draughn).,13,27,2012
20120930_SD@KC,4,13,25,SD,KC,1,10,49,(13:25) (Shotgun) R.Mathews up the middle to KC 43 for 6 yards (D.Johnson).,27,13,2012
20120930_SD@KC,4,12,50,SD,KC,2,4,43,(12:50) R.Mathews up the middle to KC 39 for 4 yards (D.Johnson).,27,13,2012
20120930_SD@KC,4,12,7,SD,KC,1,10,39,(12:07) (Shotgun) P.Rivers pass short right to R.Mathews to KC 31 for 8 yards (B.Flowers).,27,13,2012
20120930_SD@KC,4,11,22,SD,KC,2,2,31,(11:22) R.Mathews right end to KC 27 for 4 yards (J.Houston).,27,13,2012
20120930_SD@KC,4,10,43,SD,KC,1,10,27,(10:43) R.Mathews left end to KC 23 for 4 yards (J.Belcher).,27,13,2012
20120930_SD@KC,4,10,0,SD,KC,2,6,23,(10:00) J.Battle up the middle to KC 20 for 3 yards (C.Greenwood).,27,13,2012
20120930_SD@KC,4,9,15,SD,KC,3,3,20,(9:15) (Shotgun) P.Rivers pass short left to R.Brown to KC 4 for 16 yards (S.Routt).,27,13,2012
20120930_SD@KC,4,8,47,SD,KC,1,4,4,(8:47) J.Battle left end to KC 4 for no gain (D.Poe).,27,13,2012
20120930_SD@KC,4,7,59,SD,KC,2,4,4,(7:59) (Shotgun) P.Rivers pass short left to J.Battle for 4 yards TOUCHDOWN.,27,13,2012
20120930_SD@KC,4,7,59,SD,KC,,,4,N.Novak extra point is GOOD Center-M.Windt Holder-M.Scifres.,27,13,2012
20120930_SD@KC,4,7,59,SD,KC,,,4,N.Novak kicks 69 yards from SD 35 to KC -4. C.Gray to KC 29 for 33 yards (M.Ingram).,34,13,2012
20120930_SD@KC,4,7,48,KC,SD,1,10,71,(7:48) (Shotgun) M.Cassel pass short right to J.Baldwin to KC 41 for 12 yards (D.Williams).,13,34,2012
20120930_SD@KC,4,7,32,KC,SD,1,10,59,(7:32) (No Huddle Shotgun) J.Charles up the middle to SD 46 for 13 yards (D.Williams).,13,34,2012
20120930_SD@KC,4,7,2,KC,SD,1,10,46,(7:02) (No Huddle Shotgun) M.Cassel pass incomplete short right to D.Bowe.,13,34,2012
20120930_SD@KC,4,6,57,KC,SD,2,10,46,(6:57) (Shotgun) C.Gray left end to SD 31 for 15 yards (S.Phillips).,13,34,2012
20120930_SD@KC,4,6,29,KC,SD,1,10,31,(6:29) (No Huddle Shotgun) J.Charles up the middle to SD 33 for -2 yards (A.Barnes).,13,34,2012
