Country,City,AccentCity,Region,Population,Latitude,Longitude
ng,kuriyantuba,Kuriyantuba,24,,12.86743,8.641698
ru,snegirevo,Snegirëvo,60,,57.7325,28.2093
id,sekebunar,Sekebunar,30,,-6.896111,107.6875
mx,tesoro,Tesoro,10,,26.233333,-104.966667
id,kalihiang,Kalihiang,31,,2.6659,125.4057
ci,mokta el hadid,Mokta el Hadid,88,,5.323659,-5.389032
jp,otsukawa,Otsukawa,01,,34.9,136.933333
kh,phumi kouk loveang,Phumi Kouk Loveang,02,,11.8166667,105.7833333
cl,natuco,Natuco,14,,-42.642778,-73.816389
de,niendorf zwei,Niendorf Zwei,06,,52.933333,10.566667
lb,ra's bayrut,Ra's Bayrut,04,,33.9,35.4833333
pl,buszkowo,Buszkowo,73,,53.347383,17.863657
br,iacu,Iaçu,05,22665,-12.75,-40.216667
in,kilna,Kilna,11,,31.157778,77.123056
sn,ndiomdi,Ndiomdi,09,,14.05,-16.3666667
ua,tshchenets,Tshchenets,15,,49.788284,23.079907
kr,inje,Inje,06,,38.065556,128.173056
de,monchow,Mönchow,12,,53.85,13.883333
pk,ali afzal shah pathan,Ali Afzal Shah Pathan,05,,26.419972,68.256183
lt,kolesniki,Kolesniki,56,,54.4,24.2166667
us,syner,Syner,PA,,40.3491667,-76.5880556
cn,pingluo,Pingluo,09,,32.829167,112.492222
kg,uzunbulak,Uzunbulak,04,,42.1333333,75.2666667
ro,romini,Romini,39,,44.983333,24.25
ua,yezupil,Yezupil,06,,49.042805,24.780794
sk,dekenes,Dekenes,04,,48.2166667,18.4666667
tw,hsinwenan,Hsinwenan,04,,22.8,120.2333333
br,sitio joao vitorino,Sítio João Vitorino,18,,-23.74,-50.217479
br,carmo do paranaiba,Carmo do Paranaíba,15,26537,-18.983333,-46.35
cn,xiamaqiaotou,Xiamaqiaotou,02,,29.366869,119.772106
cz,dolni cervena voda,Dolni Cervena Voda,84,,50.345669,17.199167
id,tegalrandu,Tegalrandu,07,,-7.3775,110.330556
cn,lichongyang,Lichongyang,01,,30.275,117.472222
cn,jiangtuo,Jiangtuo,32,,31.720219,100.610725
gh,adzanu,Adzanu,08,,5.8833333,0.8
uz,baisuk,Baisuk,12,,38.2061111,67.1986111
us,ocala,Ocala,VA,,36.8600000,-80.6386111
ru,vepreva pustyn,Vepreva Pustyn,88,,56.906259,39.16435
cn,taixing,Taixing,05,,42.58489,129.390217
us,arago,Arago,MN,,47.0511111,-95.1613889
az,avdur,Avdur,65,,39.843889,46.939444
uz,kok-saray,Kok-Saray,14,,41.1166667,70.3
kr,nochon,Nochon,17,,36.121,127.2045
tz,kisogwa,Kisogwa,05,,-3.8858333,30.6202778
et,ciaia,Ciaia,47,,11.3,35.966667
pg,banaranda,Banaranda,09,,-6.4166667,145.8166667
af,akba `alikhel,Akba `alikhel,37,,33.30778,69.851952
si,topolza,Topolza,04,,45.5836111,14.2166667
ph,nassco,Nassco,07,,14.4438,120.5061
us,east butte,East Butte,MT,,46.0113889,-112.4958333
de,oberelchingen,Oberelchingen,02,,48.45,10.083333
lr,bawlike,Bawlike,02,,5.0241667,-7.6575
tg,kloto,Kloto,08,,6.95,0.5666667
us,countryside village,Countryside Village,TN,,35.2266667,-84.8805556
id,citeguh,Citeguh,30,,-7.3372,107.9513
pk,goth yausuf maujai,Goth Yausuf Maujai,05,,27.079001,68.448223
zr,mokobe,Mokobe,09,,-0.0666667,25.25
ve,quebrada del medio,Quebrada del Medio,06,,7.3591667,-66.1466667
ph,padios,Padios,30,,11.246389,123.026389
ee,torremae,Tõrremäe,08,,59.3616667,26.325
tr,hamza fakihli,Hamza Fakihli,85,,41.220831,31.453509
fr,tichey,Tichey,A1,,47.013916,5.283563
ba,balj,Balj,02,,45.2108333,16.5675
ao,samussuia,Samussuia,17,,-7.468346,20.033597
lt,matskantsishki,Matskantsishki,65,,54.5833333,24.6166667
ir,sahmabad,Sahmabad,40,,30.503549,54.216077
cn,poshang,Poshang,29,,23.7,100.016667
ye,hafrah,Hafrah,01,,14.4666667,46.4833333
cn,zhongdian,Zhongdian,09,,33.470773,112.160262
ye,jundan,Jundan,16,,16.0833333,43.9833333
pk,dhri rampur,Dhri Rampur,06,,33.262382,73.756221
mz,regulo zupair,Régulo Zupair,06,,-16.0088889,40.1180556
sd,jimmeza,Jimmeza,28,,5.6877778,31.7952778
id,pulangari,Pulangari,08,,-8.0127,112.7446
de,kirchseelte,Kirchseelte,06,,52.95,8.683333
hu,racszentpeter,Rácszentpéter,08,,47.218162,18.790257
cn,lizhi,Lizhi,32,,31.585645,107.161632
ca,herbert,Herbert,11,,50.433333,-107.216667
iq,qasr shailal,Qasr Shailal,17,,31.6,44.45
ht,lacadonie,Lacadonie,08,,18.45,-73.9666667
ua,belitsa,Belitsa,21,,52.006221,33.765206
cn,hsinotsun,Hsinotsun,08,,49.166667,127.9
mg,ampanimiongana,Ampanimiongana,06,,-24.7,45.3166667
pk,goth mithlar,Goth Mithlar,05,,28.247718,69.169126
id,tenjoraja,Tenjoraja,30,,-6.965833,108.317778
af,saran,Saran,01,,37.290677,70.482163
bg,slawschtiza,Slawschtiza,46,,43.05,24.3333333
bd,senerkhil,Senerkhil,80,,22.8833333,91.3666667
af,qarya-i-cenar,Qarya-i-Cenar,10,,32.704613,64.982367
ph,sambrana,Sambrana,14,,17.8249,121.4449
tr,kamur,Kamür,62,,39.016667,38.95
cz,irritz,Irritz,78,,48.916667,16.4
ru,vtoroy uchastok sovkhoza kultura,Vtoroy Uchastok Sovkhoza Kultura,51,,55.304901,43.675565
fr,la renouliere,La Renoulière,B5,,46.961551,-1.414525
bf,itian,Itian,34,,12.7833333,-2.3666667
ir,chilakhana ashaghi,Chilakhana Ashaghi,33,,38.2421,46.0575
ve,banco,Banco,18,,9.3166667,-69.15
us,white pine,White Pine,MI,,46.7538889,-89.5838889
pg,selalou,Selalou,13,,-2.2,147.1833333
ro,meia,Meia,26,,45.05,23.85
tw,chimi,Chimi,04,,23.5,121.4333333
id,tambelang,Tambelang,08,,-7.883333,113.483333
hr,pecno,Pecno,05,,45.75,15.5166667
mx,san pedro las playas,San Pedro Las Playas,12,,16.825,-99.733333
lk,karimalaiuttu,Karimalaiuttu,31,,8.5166667,81.2
ir,qujur-e sofla,Qujur-e Sofla,33,,37.0446,47.0151
id,banjar jeroagung,Banjar Jeroagung,02,,-8.5571,115.4061
se,gunnarsbo,Gunnarsbo,09,,56.9,16.316667
se,hallersrud,Hallersrud,22,,59.333333,13.516667
ph,margus grande,Margus Grande,70,,5.6425,125.305556
pt,vale,Vale,07,,40.128827,-8.236017
ve,el cristo,El Cristo,06,,6.9666667,-63.3333333
cz,hohentann,Hohentann,81,,50.4552,13.263983
ru,toskliva,Toskliva,32,,59.783333,65.816667
mm,subokkon,Subokkon,10,,23.05,95.5333333
cd,wolaneki,Wolaneki,07,,-3.133333,28.916667
tr,karaevli,Karaevli,37,,41.199565,33.736807
ir,emamiyeh,Emamiyeh,33,,37.675,47.0904
ru,kirja,Kirja,16,,55.081023,46.860906
lk,olaithoduvai,Olaithoduvai,31,,9.0333333,79.8333333
de,jostberg,Jostberg,07,,51.133333,7.35
ru,vyselok tarasov,Vyselok Tarasov,50,,66.214217,46.781935
us,monclova,Monclova,OH,,41.5586111,-83.7330556
us,garrard ranch,Garrard Ranch,ID,,42.3166667,-114.0008333
rs,ljac mahala,Ljac Mahala,00,,42.537778,20.731389
tj,bolgali,Bolgali,03,,39.8333333,68.8666667
al,shenkolla,Shenkolla,50,,41.2391667,19.8711111
sk,tuhrina,Tuhrina,05,,48.9,21.4166667
mz,nantaca,Nantaca,01,,-11.75,40.2072222
br,gomalina,Gomalina,14,,-15.816667,-59.802778
tr,agaca,Agaca,82,,40.73225,32.790565
de,buchleiten,Buchleiten,02,,47.75,11.733333
se,kropphallarna,Kropphällarna,09,,57.7,16.216667
ci,nadiefongo,Nadiefongo,87,,9.783703,-5.141791
hu,ligettanya,Ligettanya,18,,47.94278,22.079975
ci,nounongouonouogo,Nounongouonouogo,87,,10.133333,-5.516667
mz,ualela,Ualela,06,,-14.4205556,39.37
bf,koria,Koria,38,,13.9833333,0.05
kr,jinheungmal,Jinheungmal,12,,37.745,126.507222
us,west leigh,West Leigh,VA,,38.0680556,-78.5783333
cn,gaoguan,Gaoguan,30,,21.661703,112.802127
gw,sincha totala,Sinchã Totala,10,,12.3,-14.3166667
lk,kosukuvadi,Kosukuvadi,31,,9.0166667,79.8666667
cn,zhengjiazhangzi,Zhengjiazhangzi,19,,41.09648,120.01486
af,kuz mirza khel,Kuz Mirza Khel,18,,34.40778,70.684522
cn,chenlou,Chenlou,02,,27.650635,120.505864
pe,hacienda polloquito,Hacienda Polloquito,06,,-7.1333333,-78.3
cn,banchangwan,Banchangwan,32,,27.234562,101.936328
mz,u. cofe,U. Cofe,03,,-23.9294444,35.2558333
de,scheppern,Scheppern,10,,54.3,9.283333
iq,qal`at julan,Qal`at Julan,05,,35.6994444,45.5386111
ph,niug sangahan,Niug Sangahan,60,,5.954722,121.097778
us,floe,Floe,WV,,38.6438889,-81.0125000
cz,doxan,Doxan,88,,50.454235,14.163362
ba,trojinovac,Trojinovac,02,,44.9405556,16.2069444
tn,menzel el heurr,Menzel el Heurr,19,,36.728181,10.957565
us,winthrop beach,Winthrop Beach,MA,,42.3777778,-70.9736111
id,babelan,Babelan,30,,-6.166944,107.042778
pk,ramdani jhalawani,Ramdani Jhalawani,02,,28.809194,68.165947
pk,goth bachal gado,Goth Bachal Gado,05,,24.717222,67.792778
pk,khairowal,Khairowal,04,,31.261898,72.799465
jp,kusukaya,Kusukaya,47,,26.316667,127.866667
th,ban na pa khai,Ban Na Pa Khai,10,,17.513992,100.27137
de,achternholt,Achternholt,06,,53.05,8.15
mz,conge,Conge,05,,-17.6677778,35.0641667
ma,iarhaben,Iârhabèn,55,,31.01779,-6.483176
na,uitspan,Uitspan,39,,-18.8666667,18.6666667
ru,eyk,Eyk,63,,66.033333,117.4
ru,beloomut,Beloomut,47,6971,54.944776,39.339414
dz,lichta,Lichta,00,,29.2166667,0.2
us,ratsville,Ratsville,OH,,41.4716667,-84.0763889
kz,urdabay,Urdabay,07,,49.837778,48.268889
pl,biala pierwsza,Biala Pierwsza,74,,51.273597,18.432083
et,tukhuli,Tukhuli,53,,13.408969,39.113585
iq,waziriyah,Waziriyah,07,,33.37,44.3830556
mx,taravillas,Taravillas,10,,24.3325,-104.012222
br,sao luiz do parahytinga,São Luiz do Parahytinga,27,,-23.233333,-45.333333
ph,busikong,Busikong,G4,,8.059,123.7017
pt,belas,Belas,14,21018,38.777212,-9.260782
kh,phumi kaoh chek,Phumi Kaoh Chek,14,,11.0666667,105.2166667
et,sherifa,Sherifa,51,,9.216667,40.966667
mr,abdallah diori,Abdallah Diori,05,,16.2833333,-13.9
cn,miaoerzui,Miaoerzui,32,,31.58954,107.216566
dz,el djenane,El Djenane,13,,35.1066667,0.9741667
us,sanctuary,Sanctuary,TX,,32.9086111,-97.5838889
cn,langdong zhen,Langdong Zhen,18,,26.361944,108.545278
ar,el cienago,El Cienago,12,,-30.733333,-66.233333
gh,asuanta,Asuanta,02,,6.55,-2.9666667
az,kyurtboragy,Kyurtboragy,11,,40.409916,47.035952
kr,umjipajae,Umjipajae,14,,36.2893,128.9221
es,rajay,Rajay,58,,42.684595,-8.629515
lr,silikai,Silikai,05,,7.3166667,-10.0666667
id,sumberejo,Sumberejo,30,,-7.3931,111.4477
ir,bid gereh,Bid Gereh,05,,30.959775,51.162304
id,banjar buu,Banjar Buu,02,,-8.3358,115.2935
bj,daro-wirou,Daro-Wirou,01,,10.4166667,1.7333333
tr,belce,Belce,03,,38.916667,30.466667
ba,drmica staje,Drmica Staje,01,,43.6763889,17.1416667
th,ban mae ka,Ban Mae Ka,41,,19.05,99.933333
ru,berezinskiy,Berezinskiy,13,,53.656111,60.307778
pe,pampa lino,Pampa Lino,14,,-6.3711111,-79.8308333
ru,krasnoyarovka,Krasnoyarovka,72,,51.650653,42.287415
ng,chibakur,Chibakur,27,,10.737556,12.251141
cn,fulugoumen,Fulügoumen,19,,40.664755,123.902829
pl,montki,Montki,85,,53.835383,20.345571
ir,gormunow,Gormunow,11,,27.4979,56.4244
ru,mikhino,Mikhino,33,,57.3305,50.166
ru,khornvary,Khornvary,16,,55.908297,47.238635
us,chances crossroad,Chances Crossroad,AL,,34.1741667,-87.0586111
cn,xaglho,Xaglho,14,,29.004,92.104
br,juquia-grande,Juquiá-Grande,27,,-23.9771,-47.2265
ru,vysokoye,Vysokoye,05,,49.589,129.1357
pk,mulla khel,Mulla Khel,03,,32.691754,70.825982
ua,volovo,Volovo,25,,48.52458,23.505627
ao,saianvua,Saianvua,18,,-9.791949,20.321633
ua,komarno,Komarno,15,3845,49.627392,23.699516
af,obah chorah,Obah Chorah,27,,34.534444,67.908333
kg,kirovskoye,Kirovskoye,06,,42.6294444,71.5905556
tr,kondudizan,Kondudizan,74,,38.091031,42.062092
af,sar bulaq,Sar Bulaq,40,,34.899396,68.789336
th,ban suphan,Ban Suphan,50,,14.161917,98.950195
zr,kaminania,Kaminania,10,,-3.2666667,26.1
tw,toukou,Toukou,04,,22.0333333,120.7166667
kr,kalchonni,Kalchonni,13,,36.983333,127.233333
kp,taehyangoguchon,Taehyangoguchon,17,,41.5611111,129.5522222
bf,felenga,Félènga,15,,13.7833333,-1.65
am,maralik,Maralik,07,4959,40.5722222,43.8669444
ru,dolgogusevskiy,Dolgogusevskiy,38,,44.802398,39.788379
pk,nusratwala khuh,Nusratwala Khuh,04,,29.638889,72.2625
us,oscar,Oscar,MO,,37.4141667,-91.8302778
kh,sralau,Srâlau,17,,13.7833333,105.5833333
ng,ogbekuma,Ogbekuma,25,,5.954157,6.731248
cn,zhongdong,Zhongdong,03,,26.729662,115.268963
bd,kadim dowhakhola,Kadim Dowhakhola,81,,24.7166667,90.5166667
ir,hich rud,Hich Rud,35,,36.686293,51.344733
ht,capin,Capin,03,,19.7372222,-73.1494444
ir,akhvor badin,Akhvor Badin,26,,35.633333,52.016667
hu,kazar,Kazár,14,2080,48.049524,19.861432
cn,dayuezhai,Dayuezhai,01,,33.333333,115.733333
cn,pinganchengchen,Pinganchengchen,10,,40.048333,117.779722
cn,longzhong,Longzhong,12,,31.993775,112.026635
ng,unguwar galadima,Unguwar Galadima,23,,9.5,8.05
by,usveya,Usveya,07,,55.2333333,29.1
lr,balama,Balama,01,,7.0169444,-9.2491667
pg,weam,Weam,06,,-8.6166667,141.1333333
de,hohenheide,Hohenheide,11,,53.116667,12.333333
us,state road,State Road,OH,,41.3002778,-80.8980556
al,jaupas,Jaupas,40,,40.5763889,20.1302778
tr,canaptal,Canaptal,58,,39.65,36.266667
us,artesian,Artesian,WA,,46.5522222,-120.3533333
my,kampong jidek,Kampong Jidek,13,,5.2006,103.0751
ir,seh korreh,Seh Korreh,23,,33.6298,47.957
gh,pesika,Pesika,08,,6.4666667,0.1166667
pk,addepur,Addepur,04,,30.645935,73.733447
pl,stara dabrowa,Stara Dabrowa,87,,53.421277,15.14298
ml,kara bassa,Kara Bassa,02,,16.8666667,-0.3666667
jp,abuta,Abuta,12,,42.553889,140.757222
cn,mingchiaoshih,Mingchiaoshih,04,,31.566667,118.883333
gf,cokioco,Cokioco,00,,4.9166667,-53.5
ir,alraj,Alraj,34,,34.1187,49.3172
cn,sarzo,Sarzo,32,,32.169009,102.158084
ru,turgosha,Turgosha,42,,59.3276,35.1616
rs,sokolova,Sokolova,00,,43.468611,19.7325
la,ban nongkhang,Ban Nongkhang,03,,20.618056,104.075
bd,kadma,Kadma,83,,24.7833333,89.0333333
mx,salsipuedes,Salsipuedes,10,,22.916667,-105.733333
de,mooshof,Mooshof,02,,48.416667,12.95
et,adi kawna,Adi Kawna,53,,13.499764,39.676356
ci,niaoa,Niaoa,79,,6.290043,-6.131145
es,caserio palacios,Caserío Palacios,57,,40.059129,-6.156693
mm,y-e-gyaung,Y-e-gyaung,10,,24.3833333,94.7666667
ru,sarkun,Sarkun,04,,52.616667,79.666667
de,halfterhauser,Halfterhäuser,13,,50.7,13.116667
ir,tol gerd,Tol Gerd,07,,30.1378,52.0532
in,parsulia,Parsulia,35,,23.85,76.85
cn,yuanyang,Yüanyang,15,,34.8,104.783333
id,teropongbintang,Teropongbintang,30,,-6.820833,107.616389
ru,poludennik,Poludennik,52,,57.516667,31.783333
sl,masanga,Masanga,02,,8.7833333,-11.8333333
mw,kachaje,Kachaje,13,,-13.7666667,33.0666667
no,sorbrandal,Sørbrandal,08,,62.166667,5.566667
sy,tell istabl,Tell Istabl,09,,36.1333333,37.45
la,ban namoun,Ban Namoun,15,,17.143889,106.098611
mz,matula,Matula,09,,-17.0752778,37.8913889
ru,subbotina,Subbotina,20,,52.943,103.2982
ml,nadani,Nadani,07,,14.0166667,-6.1333333
ru,filatovskiy,Filatovskiy,72,,52.179938,42.582115
de,leversbach,Leversbach,07,,50.716667,6.466667
co,fundo bogador,Fundo Bogador,03,,6.51089,-70.971505
kr,midong,Midong,13,,37.8333,127.1353
us,illia,Illia,WA,,46.6761111,-117.5033333
cn,fengjialing,Fengjialing,01,,30.559666,118.60839
br,tiririca,Tiririca,05,,-11.033333,-38.716667
cl,caracol,Caracol,05,,-28.683333,-70.566667
ua,makartetyano,Makartetyano,14,,49.577771,38.923338
fi,juva,Juva,15,,60.733333,21.916667
kp,pyongsong,Pyongsong,15,,39.2463889,125.8719444
ru,poserednoye,Poserednoye,09,,50.7087,38.5626
ru,panovka,Panovka,73,,55.1592,49.7564
id,lempayan,Lempayan,07,,-7.198056,109.416944
se,ravelsnas,Ravelsnäs,03,,62.118056,17.471389
cn,qiagai,Qiagai,15,,34.844963,103.459126
ug,lubale,Lubale,89,,0.1333333,31.8
uz,chinabad,Chinabad,12,,37.4066667,67.1044444
hu,vorosmajor,Vörösmajor,23,,46.967327,17.24472
bf,katanga,Katanga,32,,12.65,-1.7166667
ir,mubarykabad,Mubarykabad,08,,37.375666,49.541883
es,villafeliz,Villafeliz,55,,42.947416,-5.982777
pl,wielacza,Wielacza,75,,50.721117,23.082708
ru,shalayevo,Shalayevo,21,,56.680813,42.766223
us,walters,Walters,WA,,47.0413889,-117.1052778
ru,gikalov-yurt,Gikalov-Yurt,CI,,43.22831,45.733121
ir,molla hoseyn,Molla Hoseyn,04,,31.1092,61.7112
id,kotoranah,Kotoranah,24,,.0104,100.7138
iq,muhammad al `amr,Muhammad al `Amr,06,,33.1033333,44.1144444
ua,verbizh,Verbizh,15,,49.546175,23.895098
gh,anum,Anum,08,,5.95,-0.4333333
sy,darwishiyah,Darwishiyah,11,,34.7583333,37.4791667
ir,jowzan-e nuki,Jowzan-e Nuki,41,,32.803611,59.221667
ml,ngarasso,Ngarasso,06,,12.3833333,-5.0833333
az,lanbaran,Lanbaran,11,,40.219105,47.312438
cu,buenos aires,Buenos Aires,08,,21.9666667,-80.15
cn,aidang,Aidang,30,,25.184722,112.198333
ru,oglobin,Oglobin,84,,49.083333,45.466667
ph,layong,Layong,39,,12.3429,123.677
es,medreguer,Medreguer,60,,38.793343,.034293
af,bazmukhammedkalay,Bazmukhammedkalay,23,,31.085293,66.534261
ru,dolgaya luzha,Dolgaya Luzha,83,,56.14822,40.51455
ie,ballyhean,Ballyhean,20,,53.7833333,-9.3166667
pk,pupi,Pupi,02,,27.968983,63.313297
om,al `adhfayn,Al `Adhfayn,04,,22.5677778,59.1113889
bg,turnen kladenets,Turnen Kladenets,46,,42.9166667,26.1833333
gr,charadras kalyvai,Charádras Kalývai,16,,40.3444444,22.4263889
us,cable,Cable,OH,,40.1702778,-83.6283333
cn,shangchin,Shangchin,16,,22.336111,107.005
la,ban kenggnang,Ban Kènggnang,11,,17.883333,102.616667
pl,sukow,Sukow,78,,51.493729,20.923837
cd,bena ntise,Bena Ntise,04,,-6.5,23.85
ve,la musuy,La Musuy,14,,8.7633333,-70.9416667
ru,lenskiy,Lenskiy,10,,52.3979,32.861976
ru,agirzya,Agirzya,08,,55.580589,57.237323
it,propezzano,Propezzano,10,,42.866667,13.35
fj,nukuvou,Nukuvou,02,,-19.0166667,178.4666667
de,bur-haver,Bur-haver,06,,53.55,8.35
ua,drakula,Drakula,17,,45.620994,29.397195
mx,rancho san cayetano,Rancho San Cayetano,26,,30.383333,-111.183333
pl,wilklow,Wilklow,83,,50.996478,19.294852
ru,vtoroy shirokiy,Vtoroy Shirokiy,61,,49.559167,40.176111
ua,danilovka,Danilovka,11,,44.521894,34.26042
cn,sanchazi,Sanchazi,26,,33.284683,106.063463
al,renes,Renes,43,,40.9433333,19.9691667
fr,autechaux,Autechaux,A6,,47.378119,6.383976
cn,shihtzukou,Shihtzukou,18,,28.427222,106.355556
cn,baiyangtan,Baiyangtan,32,,32.442203,106.41687
id,glagaharoem,Glagaharoem,08,,-8.3321,112.7495
by,berezki,Berëzki,07,,54.7,27.8166667
vn,nam le,Nam Le,19,,22.733333,104.133333
ec,hacienda almendral,Hacienda Almendral,12,,-4.0833333,-79.8
kr,yugumi,Yugumi,17,,36.6519,126.3961
cf,lima,Lima,06,,6.0,18.3833333
ar,las saladas,Las Saladas,05,,-30.759924,-63.203132
af,sudzhi-garbi,Sudzhi-Garbi,06,,32.678459,62.489761
af,sheblan jel,Sheblan Jel,01,,37.394201,70.685848
cn,beiguoyuan,Beiguoyuan,10,,38.773611,114.307778
id,waerambung,Waerambung,18,,-8.4071,120.5327
ua,kasperovtse,Kasperovtse,22,,48.666173,25.844407
id,babakancirumput,Babakancirumput,30,,-6.9375,106.989167
id,pilangsari,Pilangsari,08,,-7.6001,112.7476
id,kalaka,Kalaka,21,,-.843361,122.169089
ir,hoseynabad-e chang `abbasi,Hoseynabad-e Chang `Abbasi,42,,36.0397,59.1595
ir,sar tappeh,Sar Tappeh,37,,37.095206,55.138273
co,bocas de cano claro,Bocas de Caño Claro,11,,7.235833,-76.852222
cd,luhambwe,Luhambwe,04,,-4.716667,25.216667
pk,ghila khurd,Ghila Khurd,04,,33.292092,72.736976
us,whittier,Whittier,IA,,42.0947222,-91.4625000
bo,chichalla,Chichalla,07,,-21.65,-65.9833333
tj,zanoch,Zanoch,01,,37.1925,71.9230556
id,pongkolaero,Pongkolaero,22,,-5.35,121.85
cn,nanpao,Nanpao,10,,39.05,118.316667
vn,lang dao,Làng Dao,02,,21.783333,105.75
ru,vatrai,Vatrai,85,,58.963598,38.41216
id,batoedjadjar,Batoedjadjar,30,,-6.922222,107.493056
af,gandachah,Gandachah,23,,32.395061,65.593175
id,manasuka,Manasuka,30,,-6.564722,107.757222
zr,tshambi,Tshambi,11,,-0.7333333,29.2333333
hn,san antonio de flores,San Antonio de Flores,07,,13.7166667,-86.8833333
zr,bafwagamea,Bafwagamea,09,,1.3666667,26.2666667
cn,miaohu,Miaohu,01,,31.958333,118.2
ru,sredniy urgal,Sredniy Urgal,30,,51.155,132.941944
cn,liuxigou,Liuxigou,26,,33.071703,106.096703
pl,moskorzew,Moskorzew,84,,50.646567,19.931044
eg,el birba,El Birba,24,,26.3416667,31.8416667
ru,mishkina gora,Mishkina Gora,06,,62.131445,48.984942
ph,tagbubungang diot,Tagbubungang Diot,37,,11.1257,124.4028
id,betik,Betik,08,,-7.7957,111.9963
tw,pinlang,Pinlang,04,,21.9666667,120.7166667
pl,kalinowo stare,Kalinowo Stare,81,,52.97283,22.595043
cn,qiangsheng,Qiangsheng,32,,26.914678,101.42733
ro,podu de fier,Podu de Fier,33,,45.65,24.266667
ge,guriant'a,Guriant'a,40,,41.9472222,41.9619444
id,salam,Salam,33,,-6.1043,106.0089
es,argual,Argual,53,,28.65,-17.916667
zm,nyakawanda,Nyakawanda,01,,-13.3333333,23.2166667
mm,nan-aw,Nan-aw,11,,20.1333333,96.6166667
cu,banaguises,Banagüises,03,,22.7666667,-80.85
tm,khatap,Khatap,04,,37.6233333,65.5294444
mx,galera,Galera,14,,19.583333,-103.483333
pw,galeds,Galeds,00,,7.7211111,134.6097222
ao,calengo,Calengo,14,,-12.933333,18.316667
dz,franchetti,Franchetti,10,,35.0247222,0.1088889
ph,pula,Pula,58,,12.8908,123.6553
tr,mehmetalikuyusu,Mehmetalikuyusu,03,,38.933333,31.5
nz,kenepuru head,Kenepuru Head,F4,,-41.166667,174.116667
rs,jasunja,Jasunja,00,,43.066944,22.019167
mm,molsang,Molsang,10,,24.9166667,94.7
ir,zur azema-ye sofla,Zur Azema-ye Sofla,05,,30.984,50.0276
se,lillesater,Lillesäter,28,,58.6,12.033333
br,barra do triunfo,Barra do Triunfo,08,,-19.7,-40.5
rs,miranovac,Miranovac,00,,43.363889,22.373333
bd,pazakhali hazra,Pazakhali Hazra,84,,22.4,90.4166667
ua,potochishche,Potochishche,06,,48.741361,25.585165
pk,bamilai banda,Bamilai Banda,03,,34.825988,72.933899
mx,marcelo,Marcelo,28,,26.016667,-98.333333
ao,chunja,Chunja,07,,-16.533333,14.716667
ve,san fernando atabapo,San Fernando Atabapo,01,,4.0486111,-67.7022222
us,kennebec,Kennebec,NC,,35.5400000,-78.7475000
br,poli velho,Poli Velho,20,,-5.033333,-42.833333
ru,potma,Potma,46,4296,53.933236,42.979056
cn,anmengtun,Anmengtun,08,,45.035313,127.079294
it,villaggio badia,Villaggio Badia,09,,45.533333,10.166667
my,kampung tiwang,Kampung Tiwang,16,,5.8245,116.5551
hr,zupa,Zupa,03,,43.3347222,17.1136111
ph,locmit,Locmit,50,,14.95,120.716667
tr,elhaskormustafa,Elhaskörmustafa,44,,38.065092,38.727228
ng,maijego,Maijego,57,,11.796243,7.071084
fr,saint-may,Saint-May,B9,,44.426973,5.318594
cn,yiguo,Yiguo,29,,24.126251,103.395183
us,skyline ridge,Skyline Ridge,DE,,39.7213889,-75.6947222
it,sorrento,Sorrento,04,15308,40.616667,14.366667
et,egia,Egià,54,,8.083333,38.033333
cn,huangsha,Huangsha,26,,33.133014,106.786879
ru,selkhoztekhnika,Selkhoztekhnika,90,,59.940552,54.950888
mw,lipempe,Lipempe,20,,-13.4333333,33.75
zm,makwe,Makwe,03,,-15.4833333,23.2833333
ru,nizhniye borovy,Nizhniye Borovy,60,,56.978846,28.806924
mz,chirrenguete,Chirrenguete,03,,-23.7722222,34.8975
bg,kurnowo,Kurnowo,33,,43.0833333,23.85
ir,shah `abdul qasim,Shah `Abdul Qasim,07,,30.143002,53.716567
in,ramnagar garhia,Ramnagar Garhia,36,,27.2372,79.2948
ar,villa dolores,Villa Dolores,19,,-32.56009,-65.242699
iq,daqdaqah,Daqdaqah,09,,30.9833333,46.1333333
ru,donilova,Donilova,90,,60.266517,54.342323
ec,guangana,Guangana,19,,-1.3,-78.65
kz,belyy kamen',Belyy Kamen',15,,50.7,81.965833
pt,sarzedo,Sarzedo,22,,41.011201,-7.659755
vn,ke thuong,Ke Thuong,34,,19.466667,105.633333
id,ciseke,Ciseke,33,,-6.3547,106.2661
mx,la cuchilla,La Cuchilla,16,,18.475,-100.833333
in,diga,Diga,28,,22.938889,88.531389
pl,modlica,Modlica,86,,52.134404,17.669165
ma,touamrine,Touamrine,55,,29.78,-9.45
pg,uparua,Uparua,06,,-8.6333333,141.6333333
ru,zvyagino,Zvyagino,13,,54.7435,60.7525
kr,agok,Agok,14,,36.5839,129.3851
af,durkhel,Durkhel,28,,31.653463,67.292027
cn,burultoka¿ay,BurultokÂ¿ay,13,,47.1,87.383333
af,guri-ye nazar,Guri-ye Nazar,30,,36.176701,67.433215
mg,menasatroka,Menasatroka,04,,-17.5166667,48.4
cn,panshantou,Panshantou,02,,28.229858,119.219236
bd,gurukachi,Gurukachi,86,,25.0833333,91.9166667
gb,long sutton,Long Sutton,F2,,51.216667,-.933333
